DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2009,280923.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2010,295031.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2011,299641.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2012,314406.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2013,320185.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2014,327825.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2015,337509.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2016,346768.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2017,360508.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2018,371305.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2019,386557.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2020,364591.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,BE,2021,401458.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,1995,6554.9,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,1996,6785.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,1997,6915.6,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,1998,8275.9,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,1999,7994.9,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2000,8558.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2001,9442.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2002,10053.3,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2003,10710.7,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2004,10385.8,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2005,11096.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2006,11798.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2007,11533.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2008,16458.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2009,16207.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2010,16642.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2011,17750.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2012,16676.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2013,15031.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2014,14179.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2015,14983.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2016,15523.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2017,16912.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2018,17968.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2019,19041.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2020,17299.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,CY,2021,18890.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,1995,1622560.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,1996,1615892.8,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,1997,1597661.9,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,1998,1630978.5,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,1999,1677653.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2000,1712203.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2001,1762242.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2002,1771212.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2003,1779999.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2004,1861065.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2005,1883851.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2006,1992874.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2007,2080767.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2008,2094841.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2009,2016865.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2010,2117957.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2011,2251781.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2012,2280523.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2013,2324408.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2014,2425046.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2015,2515470.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2016,2616919.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2017,2716894.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2018,2822644.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2019,2904170.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2020,2794017.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2021,2971914.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,DE,2022,3151740.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2002,6271977.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2003,6437799.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2004,6735555.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2005,6921322.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2006,7349009.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2007,7735147.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2008,7768146.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2009,7507945.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2010,7727256.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2011,7934583.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2012,7966164.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2013,8076513.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2014,8268770.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2015,8524314.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2016,8810703.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2017,9158420.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2018,9453988.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2019,9756530.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2020,9075715.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2021,9864707.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EA19,2022,10564386.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,1995,2565.6,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,1996,3255.7,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,1997,3868.6,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,1998,4403.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,1999,4601.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2000,5135.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2001,5728.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2002,6393.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2003,7092.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2004,7931.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2005,9302.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2006,10993.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2007,13141.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2008,13344.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2009,11270.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2010,11533.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2011,13284.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2012,14433.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2013,15340.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2014,16274.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2015,16748.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2016,17713.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2017,19639.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2018,21378.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2019,22860.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2020,22385.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EE,2021,25601.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,1995,95426.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,1996,103477.6,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,1997,113548.9,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,1998,115202.3,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,1999,123664.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2000,125090.5,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2001,131854.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2002,141437.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2003,153269.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2004,165848.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2005,168232.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2006,182786.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2007,191921.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2008,197780.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2009,193362.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2010,180476.0,b
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2011,160567.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2012,155186.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2013,148933.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2014,146891.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2015,146184.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2016,144621.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2017,147933.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2018,149631.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2019,155267.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2020,138509.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,EL,2021,154265.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,1995,410795.7,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,1996,439342.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,1997,450612.3,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,1998,477858.5,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,1999,513692.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2000,557158.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2001,597754.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2002,640779.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2003,684904.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2004,730319.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2005,779947.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2006,836662.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2007,890711.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2008,909437.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2009,878214.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2010,882934.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2011,867238.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2012,845978.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2013,838823.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2014,853672.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2015,898462.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2016,932732.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2017,974735.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2018,1010438.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2019,1045452.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2020,913519.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,ES,2021,994730.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,1995,80435.7,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,1996,81999.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,1997,89815.2,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,1998,96004.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,1999,102802.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2000,111031.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2001,118427.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2002,122028.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2003,123014.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2004,130790.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2005,134501.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2006,142091.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2007,153269.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2008,157699.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2009,146226.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2010,152906.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2011,159914.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2012,161495.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B6N,FI,2013,163142.0,
