DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2012,243947.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2013,238730.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2014,287692.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2015,316593.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2016,339352.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2017,366210.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2018,400107.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2019,395551.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2020,332502.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2021,400576.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,DE,2022,319720.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2002,518863.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2003,475691.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2004,543500.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2005,475201.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2006,612876.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2007,718147.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2008,489455.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2009,245696.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2010,312827.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2011,370083.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2012,350290.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2013,408911.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2014,489011.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2015,590050.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2016,679637.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2017,790780.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2018,831495.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2019,890183.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2020,553678.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2021,813610.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EA19,2022,626171.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,1995,160.8,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,1996,218.2,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,1997,299.7,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,1998,446.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,1999,378.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2000,570.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2001,598.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2002,635.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2003,698.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2004,814.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2005,1223.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2006,1499.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2007,1938.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2008,1421.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2009,830.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2010,920.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2011,1841.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2012,2073.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2013,2085.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2014,2368.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2015,2105.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2016,2231.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2017,3080.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2018,3422.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2019,3508.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2020,3032.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EE,2021,4234.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,1995,5640.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,1996,5152.3,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,1997,6919.5,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,1998,6149.8,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,1999,5108.7,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2000,3343.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2001,2685.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2002,1884.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2003,3480.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2004,4723.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2005,-3470.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2006,-981.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2007,-6691.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2008,-15403.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2009,-23843.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2010,-20373.0,b
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2011,-26118.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2012,-19025.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2013,-13896.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2014,-12023.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2015,-10689.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2016,-9993.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2017,-10374.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2018,-10201.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2019,-8333.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2020,-14877.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,EL,2021,-8454.0,p
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,1995,41242.3,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,1996,44612.8,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,1997,48449.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,1998,54386.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,1999,58585.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2000,62749.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2001,66297.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2002,76314.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2003,85592.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2004,82176.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2005,80566.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2006,82498.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2007,80444.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2008,63069.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2009,48760.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2010,38478.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2011,25255.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2012,26258.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2013,33894.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2014,37828.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2015,57830.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2016,71604.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2017,79672.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2018,85669.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2019,95989.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2020,39873.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,ES,2021,57334.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,1995,5656.7,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,1996,5241.6,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,1997,9815.4,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,1998,12594.1,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,1999,15098.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2000,18881.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2001,20835.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2002,19750.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2003,15651.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2004,18764.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2005,17493.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2006,19094.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2007,23549.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2008,19991.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2009,7711.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2010,9322.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2011,8399.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2012,4406.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2013,2301.0,
ESTAT:NAIDA_10_GDP(1.0),15/09/23 23:00:00,A,CP_MEUR,B8N,FI,2014,3192.0,
