DATAFLOW,LAST UPDATE,freq,unit,co_nco,sector,finpos,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,AT,2018,122.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,AT,2019,121.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,AT,2020,130.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,AT,2021,129.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,1995,92.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,1996,98.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,1997,102.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,1998,105.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,1999,112.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2000,114.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2001,113.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2002,112.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2003,117.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2004,121.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2005,121.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2006,123.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2007,134.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2008,167.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2009,170.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2010,167.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2011,179.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2012,189.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2013,162.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2014,160.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2015,173.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2016,193.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2017,185.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2018,180.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2019,178.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2020,182.0,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2021,169.7,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,BE,2022,158.6,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,1995,317.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,1996,314.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,1997,315.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,1998,310.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,1999,303.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2000,304.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2001,274.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2002,277.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2003,258.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2004,219.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2005,245.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2006,249.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2007,263.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2008,286.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2009,301.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2010,308.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2011,318.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2012,325.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2013,340.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2014,351.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2015,345.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2016,326.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2017,303.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2018,281.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2019,265.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2020,269.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,CY,2021,248.4,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,1995,108.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,1996,113.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,1997,117.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,1998,121.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,1999,125.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2000,133.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2001,134.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2002,134.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2003,135.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2004,129.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2005,127.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2006,125.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2007,121.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2008,121.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2009,124.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2010,119.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2011,115.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2012,114.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2013,114.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2014,107.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2015,106.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2016,107.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2017,107.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2018,109.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2019,112.7,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2020,121.2,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,DE,2021,120.4,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,1995,98.3,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,1996,97.8,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,1997,99.5,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,1998,103.0,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,1999,107.9,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2000,114.2,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2001,117.2,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2002,118.7,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2003,122.0,e
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2004,122.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2005,127.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2006,132.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2007,136.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2008,142.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2009,149.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2010,147.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2011,147.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2012,147.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2013,144.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2014,142.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2015,142.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2016,140.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2017,137.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2018,137.1,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2019,137.1,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2020,148.4,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EA20,2021,143.4,p
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,1995,28.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,1996,35.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,1997,51.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,1998,55.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,1999,53.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2000,54.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2001,61.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2002,67.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2003,74.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2004,84.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2005,96.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2006,114.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2007,121.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2008,131.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2009,146.6,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2010,137.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2011,120.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2012,118.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2013,116.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2014,116.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2015,113.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2016,111.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2017,106.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2018,101.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2019,98.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2020,101.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EE,2021,95.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,1995,35.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,1996,36.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,1997,38.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,1998,41.5,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,1999,44.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2000,53.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2001,61.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2002,64.7,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2003,68.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2004,73.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2005,86.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2006,93.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2007,101.8,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2008,113.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2009,116.9,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2010,129.6,b
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2011,133.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2012,135.2,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2013,133.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2014,132.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2015,129.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2016,127.0,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2017,120.4,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2018,119.1,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2019,110.3,
ESTAT:TIPSPD20(1.0),02/08/23 23:00:00,A,PC_GDP,CO,S11_S14_S15,LIAB,F3_F4,EL,2020,125.1,p
